workerId,group,cond,valence,s1_color,Cong,study,exprating,valrating,arrating
12547,UG,exp,neu,blue,0,1,50,100,1
12547,UG,exp,neu,red,1,1,50,100,1
12547,UG,exp,neg,red,0,1,25,100,1
12547,UG,exp,neu,blue,0,1,25,100,1
12547,UG,exp,neg,blue,1,1,10,100,1
12547,UG,exp,neu,blue,0,1,16,100,1
12547,UG,exp,neg,red,0,1,67,100,1
12547,UG,val_arr,neg,red,0,1,67,20,70
12547,UG,val_arr,neg,red,0,1,67,25,60
12547,UG,val_arr,neu,blue,0,1,67,81,10
12547,UG,val_arr,neu,blue,0,1,67,100,0
12547,UG,val_arr,neg,blue,1,1,67,35,33
12547,UG,val_arr,neu,blue,0,1,67,100,0
12547,UG,exp,neu,blue,0,1,5,100,0
12547,UG,val_arr,neu,blue,0,1,5,85,10
12547,UG,exp,neg,red,0,1,76,85,10
12547,UG,val_arr,neu,blue,0,1,76,95,8
12547,UG,val_arr,neg,blue,1,1,76,15,50
12547,UG,val_arr,neu,blue,0,1,76,75,21
12547,UG,val_arr,neg,red,0,1,76,11,50
12547,UG,exp,neu,blue,0,1,0,11,50
12547,UG,val_arr,neg,blue,1,1,0,30,50
12547,UG,val_arr,neu,red,1,1,0,90,10
12547,UG,exp,neg,red,0,1,80,90,10
12547,UG,val_arr,neu,blue,0,1,80,100,0
12547,UG,exp,neu,blue,0,1,3,100,0
12547,UG,val_arr,neg,red,0,1,3,0,100
12547,UG,exp,neg,red,0,1,92,0,100
12547,UG,val_arr,neu,red,1,1,92,100,0
12547,UG,val_arr,neg,red,0,1,92,0,100
12547,UG,val_arr,neu,blue,0,1,92,100,0
12547,UG,val_arr,neg,red,0,1,92,21,79
12547,UG,val_arr,neu,red,1,1,92,100,0
12547,UG,val_arr,neu,blue,0,1,92,100,10
12547,UG,val_arr,neu,blue,0,1,92,100,4
12547,UG,val_arr,neg,blue,1,1,92,15,89
12547,UG,val_arr,neg,red,0,1,92,20,66
12547,UG,exp,neg,blue,1,1,3,20,66
12547,UG,exp,neu,blue,0,1,2,20,66
12547,UG,val_arr,neu,red,1,1,2,86,17
12547,UG,val_arr,neg,red,0,1,2,0,100
12547,UG,exp,neg,red,0,1,99,0,100
12547,UG,exp,neu,blue,0,1,3,0,100
12547,UG,exp,neg,red,0,1,99,0,100
12547,UG,exp,neg,blue,1,1,1,0,100
12547,UG,val_arr,neg,red,0,1,1,5,85
12547,UG,exp,neg,red,0,1,95,5,85
12547,UG,exp,neg,blue,1,1,10,5,85
12547,UG,val_arr,neg,red,0,1,10,22,64
12547,UG,exp,neg,red,0,1,100,22,64
12547,UG,exp,neg,red,0,1,98,22,64
12547,UG,val_arr,neg,red,0,1,98,21,61
12547,UG,val_arr,neu,blue,0,1,98,100,0
12547,UG,exp,neg,blue,1,1,5,100,0
12547,UG,val_arr,neu,blue,0,1,5,100,0
12547,UG,exp,neu,blue,0,1,10,100,0
12547,UG,exp,neu,blue,0,1,8,100,0
12547,UG,exp,neg,red,0,1,100,100,0
12547,UG,exp,neg,red,0,1,90,100,0
12547,UG,exp,neu,blue,0,1,6,100,0
12547,UG,val_arr,neu,blue,0,1,6,100,0
12547,UG,exp,neg,red,0,1,90,100,0
12547,UG,exp,neu,blue,0,1,12,100,0
12547,UG,exp,neu,blue,0,1,18,100,0
12547,UG,val_arr,neg,red,0,1,18,50,34
12547,UG,exp,neu,blue,0,1,20,50,34
12547,UG,exp,neu,blue,0,1,15,50,34
12547,UG,val_arr,neg,red,0,1,15,10,73
12547,UG,val_arr,neg,blue,1,1,15,0,60
12547,UG,val_arr,neu,red,1,1,15,100,0
12547,UG,exp,neu,red,1,1,100,100,0
12547,UG,exp,neg,red,0,1,100,100,0
12547,UG,val_arr,neu,blue,0,1,100,50,33
12547,UG,exp,neg,red,0,1,95,50,33
12547,UG,val_arr,neg,red,0,1,95,11,60
12547,UG,val_arr,neu,blue,0,1,95,50,90
12547,UG,exp,neu,red,1,1,95,50,90
12547,UG,exp,neu,red,1,1,100,50,90
12547,UG,val_arr,neg,red,0,1,100,21,53
12547,UG,exp,neu,red,1,1,100,21,53
12546,CG,val_arr,neg,red,0,1,61,24,60
12546,CG,exp,neg,red,0,1,68,24,60
12546,CG,val_arr,neg,red,0,1,68,13,59
12546,CG,val_arr,neu,blue,0,1,68,50,26
12546,CG,exp,neu,red,1,1,78,50,26
12546,CG,val_arr,neg,red,0,1,78,13,62
12546,CG,val_arr,neg,blue,1,1,78,23,60
12546,CG,val_arr,neg,red,0,1,78,33,63
12546,CG,val_arr,neu,red,1,1,78,68,29
12546,CG,exp,neg,red,0,1,57,68,29
12546,CG,val_arr,neg,red,0,1,57,8,67
12546,CG,exp,neg,red,0,1,63,8,67
12546,CG,val_arr,neg,red,0,1,63,36,55
12546,CG,exp,neg,blue,1,1,44,36,55
12546,CG,val_arr,neg,red,0,1,44,11,63
12546,CG,val_arr,neg,blue,1,1,44,50,50
12546,CG,val_arr,neg,blue,1,1,44,38,54
12546,CG,val_arr,neg,red,0,1,44,42,50
12546,CG,exp,neu,red,1,1,53,42,50
12546,CG,exp,neu,blue,0,1,50,42,50
12546,CG,exp,neg,red,0,1,50,42,50
12546,CG,val_arr,neg,red,0,1,50,50,50
12546,CG,val_arr,neg,red,0,1,50,35,50
12546,CG,exp,neu,blue,0,1,50,35,50
12546,CG,val_arr,neu,red,1,1,50,82,42
12546,CG,exp,neg,red,0,1,50,82,42
12546,CG,val_arr,neu,blue,0,1,50,58,50
12546,CG,exp,neg,red,0,1,50,58,50
12546,CG,val_arr,neu,blue,0,1,50,55,50
12546,CG,exp,neu,blue,0,1,50,55,50
12546,CG,exp,neu,blue,0,1,50,55,50
12546,CG,val_arr,neu,blue,0,1,50,74,50
12546,CG,exp,neg,red,0,1,50,74,50
12546,CG,val_arr,neg,red,0,1,50,46,50
12546,CG,exp,neg,red,0,1,50,46,50
12546,CG,exp,neu,red,1,1,45,46,50
12546,CG,exp,neu,red,1,1,50,46,50
12546,CG,exp,neu,blue,0,1,50,46,50
12546,CG,val_arr,neu,blue,0,1,50,57,50
12546,CG,val_arr,neg,blue,1,1,50,29,50
12546,CG,val_arr,neu,blue,0,1,50,57,50
12546,CG,val_arr,neg,red,0,1,50,37,56
12546,CG,val_arr,neg,blue,1,1,50,18,56
12546,CG,exp,neu,blue,0,1,50,18,56
12546,CG,val_arr,neu,red,1,1,50,76,50
12546,CG,exp,neu,blue,0,1,50,76,50
12546,CG,val_arr,neu,blue,0,1,50,58,50
12546,CG,exp,neu,red,1,1,50,58,50
12546,CG,exp,neu,blue,0,1,50,58,50
12546,CG,val_arr,neu,blue,0,1,50,63,50
12546,CG,val_arr,neu,blue,0,1,50,50,50
12546,CG,exp,neg,red,0,1,50,50,50
12546,CG,val_arr,neg,red,0,1,50,3,59
12546,CG,val_arr,neu,red,1,1,50,69,50
12546,CG,exp,neg,red,0,1,50,69,50
12546,CG,val_arr,neu,red,1,1,50,75,22
12546,CG,exp,neu,blue,0,1,50,75,22
12546,CG,val_arr,neg,red,0,1,50,25,56
12546,CG,exp,neu,blue,0,1,50,25,56
12546,CG,exp,neg,blue,1,1,50,25,56
12546,CG,val_arr,neu,blue,0,1,50,32,50
12546,CG,val_arr,neu,blue,0,1,50,58,43
12546,CG,val_arr,neu,blue,0,1,50,55,50
12546,CG,val_arr,neu,blue,0,1,50,55,50
12546,CG,val_arr,neu,blue,0,1,50,78,40
12546,CG,val_arr,neg,red,0,1,50,26,55
12546,CG,exp,neu,blue,0,1,50,26,55
12546,CG,exp,neu,blue,0,1,50,26,55
12546,CG,exp,neg,blue,1,1,50,26,55
12546,CG,exp,neg,red,0,1,50,26,55
12546,CG,exp,neg,red,0,1,50,26,55
12546,CG,exp,neg,red,0,1,55,26,55
12546,CG,exp,neg,red,0,1,50,26,55
12546,CG,exp,neg,red,0,1,56,26,55
12546,CG,val_arr,neu,blue,0,1,56,50,50
12546,CG,exp,neu,blue,0,1,50,50,50
12546,CG,exp,neg,blue,1,1,50,50,50
12546,CG,exp,neg,blue,1,1,50,50,50
12546,CG,exp,neu,blue,0,1,55,50,50
12546,CG,exp,neu,blue,0,1,50,50,50
12539,CG,val_arr,neg,blue,1,1,50,36,52
12539,CG,exp,neg,red,0,1,66,36,52
12539,CG,val_arr,neg,blue,1,1,66,36,46
12539,CG,val_arr,neu,blue,0,1,66,71,55
12539,CG,exp,neu,blue,0,1,39,71,55
12539,CG,exp,neg,red,0,1,29,71,55
12539,CG,exp,neu,blue,0,1,40,71,55
12539,CG,exp,neg,blue,1,1,84,71,55
12539,CG,exp,neg,red,0,1,65,71,55
12539,CG,exp,neu,red,1,1,80,71,55
12539,CG,val_arr,neg,red,0,1,80,27,59
12539,CG,val_arr,neu,blue,0,1,80,98,6
12539,CG,exp,neu,blue,0,1,34,98,6
12539,CG,val_arr,neu,red,1,1,34,66,25
12539,CG,val_arr,neg,red,0,1,34,21,57
12539,CG,exp,neg,red,0,1,40,21,57
12539,CG,val_arr,neg,red,0,1,40,31,57
12539,CG,exp,neg,red,0,1,71,31,57
12539,CG,exp,neu,blue,0,1,29,31,57
12539,CG,val_arr,neu,blue,0,1,29,69,25
12539,CG,val_arr,neg,red,0,1,29,16,57
12539,CG,val_arr,neu,blue,0,1,29,72,29
12539,CG,val_arr,neu,red,1,1,29,72,60
12539,CG,val_arr,neu,blue,0,1,29,73,21
12539,CG,val_arr,neu,blue,0,1,29,76,24
12539,CG,exp,neu,red,1,1,19,76,24
12539,CG,val_arr,neg,red,0,1,19,31,52
12539,CG,val_arr,neu,blue,0,1,19,72,43
12539,CG,exp,neg,red,0,1,29,72,43
12539,CG,exp,neg,red,0,1,33,72,43
12539,CG,exp,neu,blue,0,1,27,72,43
12539,CG,val_arr,neu,red,1,1,27,83,37
12539,CG,val_arr,neg,red,0,1,27,23,53
12539,CG,exp,neg,red,0,1,27,23,53
12539,CG,exp,neu,blue,0,1,34,23,53
12539,CG,exp,neu,red,1,1,25,23,53
12539,CG,val_arr,neg,red,0,1,25,43,54
12539,CG,val_arr,neg,red,0,1,25,47,46
12539,CG,val_arr,neu,blue,0,1,25,78,42
12539,CG,exp,neg,red,0,1,35,78,42
12539,CG,exp,neu,blue,0,1,31,78,42
12539,CG,val_arr,neg,red,0,1,31,20,70
12539,CG,val_arr,neg,blue,1,1,31,15,61
12539,CG,val_arr,neg,red,0,1,31,15,45
12539,CG,val_arr,neg,blue,1,1,31,31,55
12539,CG,val_arr,neg,red,0,1,31,6,77
12539,CG,exp,neg,blue,1,1,27,6,77
12539,CG,exp,neu,red,1,1,59,6,77
12539,CG,val_arr,neu,blue,0,1,59,81,44
12539,CG,val_arr,neg,red,0,1,59,15,65
12539,CG,val_arr,neu,blue,0,1,59,62,45
12539,CG,exp,neu,blue,0,1,29,62,45
12539,CG,exp,neu,blue,0,1,28,62,45
12539,CG,exp,neg,red,0,1,35,62,45
12539,CG,val_arr,neg,red,0,1,35,8,66
12539,CG,val_arr,neu,blue,0,1,35,80,28
12539,CG,val_arr,neg,red,0,1,35,9,63
12539,CG,val_arr,neg,blue,1,1,35,21,59
12539,CG,exp,neg,red,0,1,31,21,59
12539,CG,exp,neg,red,0,1,30,21,59
12539,CG,exp,neu,blue,0,1,35,21,59
12539,CG,exp,neu,blue,0,1,28,21,59
12539,CG,exp,neg,blue,1,1,36,21,59
12539,CG,val_arr,neu,blue,0,1,36,82,27
12539,CG,exp,neu,blue,0,1,26,82,27
12539,CG,val_arr,neu,red,1,1,26,84,32
12539,CG,exp,neg,red,0,1,27,84,32
12539,CG,val_arr,neu,blue,0,1,27,88,37
12539,CG,val_arr,neu,blue,0,1,27,72,56
12539,CG,exp,neu,red,1,1,32,72,56
12539,CG,exp,neg,red,0,1,35,72,56
12539,CG,exp,neu,blue,0,1,37,72,56
12539,CG,exp,neg,blue,1,1,21,72,56
12539,CG,val_arr,neu,red,1,1,21,64,40
12539,CG,exp,neu,blue,0,1,37,64,40
12539,CG,exp,neg,red,0,1,26,64,40
12539,CG,val_arr,neu,blue,0,1,26,65,27
12539,CG,exp,neg,blue,1,1,63,65,27
12539,CG,val_arr,neg,red,0,1,63,1,72
12539,CG,exp,neu,blue,0,1,26,1,72
12538,CG,val_arr,neu,red,1,1,66,71,7
12538,CG,exp,neg,red,0,1,31,71,7
12538,CG,val_arr,neu,blue,0,1,31,65,17
12538,CG,exp,neu,blue,0,1,35,65,17
12538,CG,exp,neg,red,0,1,59,65,17
12538,CG,val_arr,neg,blue,1,1,59,10,48
12538,CG,exp,neg,red,0,1,62,10,48
12538,CG,val_arr,neg,red,0,1,62,4,37
12538,CG,exp,neu,blue,0,1,50,4,37
12538,CG,val_arr,neu,blue,0,1,50,60,50
12538,CG,exp,neg,red,0,1,28,60,50
12538,CG,exp,neu,red,1,1,44,60,50
12538,CG,val_arr,neu,blue,0,1,44,50,50
12538,CG,val_arr,neu,blue,0,1,44,33,50
12538,CG,exp,neu,blue,0,1,57,33,50
12538,CG,val_arr,neg,blue,1,1,57,41,50
12538,CG,val_arr,neu,blue,0,1,57,30,35
12538,CG,val_arr,neg,blue,1,1,57,6,23
12538,CG,val_arr,neg,red,0,1,57,20,28
12538,CG,exp,neg,red,0,1,58,20,28
12538,CG,exp,neu,blue,0,1,21,20,28
12538,CG,exp,neg,red,0,1,40,20,28
12538,CG,exp,neg,red,0,1,23,20,28
12538,CG,val_arr,neg,red,0,1,23,31,35
12538,CG,val_arr,neu,blue,0,1,23,44,39
12538,CG,exp,neu,blue,0,1,33,44,39
12538,CG,exp,neg,red,0,1,39,44,39
12538,CG,val_arr,neg,red,0,1,39,43,32
12538,CG,val_arr,neu,blue,0,1,39,41,40
12538,CG,val_arr,neg,red,0,1,39,34,34
12538,CG,exp,neg,red,0,1,61,34,34
12538,CG,val_arr,neg,red,0,1,61,28,30
12538,CG,val_arr,neu,blue,0,1,61,50,50
12538,CG,val_arr,neg,red,0,1,61,20,25
12538,CG,exp,neg,red,0,1,64,20,25
12538,CG,exp,neg,blue,1,1,21,20,25
12538,CG,exp,neg,red,0,1,28,20,25
12538,CG,exp,neu,blue,0,1,56,20,25
12538,CG,exp,neu,blue,0,1,46,20,25
12538,CG,exp,neu,red,1,1,62,20,25
12538,CG,val_arr,neu,blue,0,1,62,70,42
12538,CG,val_arr,neu,blue,0,1,62,54,32
12538,CG,exp,neg,red,0,1,38,54,32
12538,CG,val_arr,neg,red,0,1,38,12,36
12538,CG,val_arr,neu,red,1,1,38,50,50
12538,CG,val_arr,neg,red,0,1,38,15,35
12538,CG,exp,neu,blue,0,1,74,15,35
12538,CG,exp,neg,red,0,1,32,15,35
12538,CG,exp,neg,red,0,1,14,15,35
12538,CG,exp,neu,blue,0,1,34,15,35
12538,CG,exp,neu,red,1,1,40,15,35
12538,CG,exp,neg,blue,1,1,22,15,35
12538,CG,val_arr,neg,blue,1,1,22,24,34
12538,CG,exp,neu,red,1,1,28,24,34
12538,CG,val_arr,neu,blue,0,1,28,66,50
12538,CG,val_arr,neu,blue,0,1,28,50,50
12538,CG,val_arr,neu,blue,0,1,28,50,50
12538,CG,exp,neg,blue,1,1,50,50,50
12538,CG,val_arr,neg,red,0,1,50,20,50
12538,CG,exp,neu,blue,0,1,37,20,50
12538,CG,val_arr,neg,red,0,1,37,31,34
12538,CG,val_arr,neu,red,1,1,37,43,50
12538,CG,exp,neu,red,1,1,58,43,50
12538,CG,exp,neu,blue,0,1,32,43,50
12538,CG,exp,neu,blue,0,1,50,43,50
12538,CG,exp,neu,blue,0,1,59,43,50
12538,CG,val_arr,neu,red,1,1,59,27,50
12538,CG,val_arr,neu,red,1,1,59,61,60
12538,CG,val_arr,neg,red,0,1,59,32,35
12538,CG,val_arr,neg,red,0,1,59,54,35
12538,CG,val_arr,neg,red,0,1,59,18,18
12538,CG,val_arr,neu,blue,0,1,59,36,50
12538,CG,exp,neu,blue,0,1,54,36,50
12538,CG,exp,neg,blue,1,1,52,36,50
12538,CG,exp,neg,blue,1,1,22,36,50
12538,CG,exp,neg,red,0,1,23,36,50
12538,CG,exp,neu,blue,0,1,29,36,50
12538,CG,val_arr,neg,blue,1,1,29,50,39
12538,CG,val_arr,neu,blue,0,1,29,32,34
12538,CG,val_arr,neg,red,0,1,29,4,11
12537,UG,val_arr,neg,red,1,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,58,60
12537,UG,exp,neu,red,0,1,50,58,60
12537,UG,exp,neu,red,0,1,50,58,60
12537,UG,exp,neg,blue,0,1,59,58,60
12537,UG,exp,neu,red,0,1,59,58,60
12537,UG,val_arr,neu,red,0,1,59,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,val_arr,neg,red,1,1,50,61,50
12537,UG,exp,neg,blue,0,1,50,61,50
12537,UG,exp,neu,red,0,1,50,61,50
12537,UG,exp,neu,red,0,1,50,61,50
12537,UG,exp,neu,blue,1,1,50,61,50
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,exp,neg,red,1,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,exp,neu,red,0,1,50,50,50
12537,UG,exp,neg,red,1,1,50,50,50
12537,UG,exp,neu,red,0,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,val_arr,neu,blue,1,1,50,50,45
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,35,80
12537,UG,exp,neg,red,1,1,50,35,80
12537,UG,exp,neu,red,0,1,50,35,80
12537,UG,exp,neu,red,0,1,50,35,80
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,val_arr,neg,red,1,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,exp,neu,blue,1,1,50,50,50
12537,UG,exp,neu,red,0,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,exp,neu,red,0,1,50,50,50
12537,UG,exp,neu,red,0,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,exp,neu,blue,1,1,50,50,50
12537,UG,exp,neg,red,1,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,val_arr,neg,red,1,1,50,50,50
12537,UG,val_arr,neg,red,1,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,exp,neu,red,0,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,exp,neg,red,1,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,val_arr,neu,blue,1,1,50,50,50
12537,UG,exp,neu,red,0,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,exp,neu,blue,1,1,50,50,50
12537,UG,val_arr,neu,blue,1,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,val_arr,neu,blue,1,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,val_arr,neu,blue,1,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,exp,neu,blue,1,1,50,50,50
12537,UG,exp,neu,red,0,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,50,50
12537,UG,exp,neg,blue,0,1,50,50,50
12537,UG,val_arr,neu,red,0,1,50,50,50
12537,UG,val_arr,neg,blue,0,1,50,50,50
12535,CG,val_arr,neg,blue,1,1,71,33,50
12535,CG,val_arr,neu,blue,0,1,71,40,17
12535,CG,val_arr,neg,blue,1,1,71,33,41
12535,CG,exp,neu,blue,0,1,37,33,41
12535,CG,val_arr,neu,blue,0,1,37,60,35
12535,CG,val_arr,neu,blue,0,1,37,65,36
12535,CG,val_arr,neu,blue,0,1,37,76,20
12535,CG,exp,neu,red,1,1,27,76,20
12535,CG,val_arr,neu,blue,0,1,27,62,37
12535,CG,val_arr,neg,red,0,1,27,0,50
12535,CG,val_arr,neu,blue,0,1,27,96,25
12535,CG,val_arr,neu,blue,0,1,27,50,50
12535,CG,exp,neu,red,1,1,23,50,50
12535,CG,val_arr,neg,red,0,1,23,19,50
12535,CG,val_arr,neu,blue,0,1,23,50,36
12535,CG,val_arr,neg,red,0,1,23,35,39
12535,CG,exp,neg,red,0,1,41,35,39
12535,CG,exp,neu,blue,0,1,29,35,39
12535,CG,val_arr,neu,blue,0,1,29,68,44
12535,CG,exp,neg,blue,1,1,41,68,44
12535,CG,exp,neu,blue,0,1,50,68,44
12535,CG,exp,neg,blue,1,1,47,68,44
12535,CG,val_arr,neg,blue,1,1,47,31,50
12535,CG,exp,neg,red,0,1,42,31,50
12535,CG,val_arr,neg,red,0,1,42,26,52
12535,CG,exp,neg,red,0,1,50,26,52
12535,CG,exp,neg,blue,1,1,56,26,52
12535,CG,val_arr,neg,red,0,1,56,0,50
12535,CG,exp,neg,red,0,1,61,0,50
12535,CG,val_arr,neg,red,0,1,61,29,50
12535,CG,exp,neu,blue,0,1,62,29,50
12535,CG,exp,neg,blue,1,1,58,29,50
12535,CG,exp,neg,red,0,1,56,29,50
12535,CG,val_arr,neu,blue,0,1,56,66,31
12535,CG,val_arr,neg,blue,1,1,56,10,61
12535,CG,exp,neg,red,0,1,62,10,61
12535,CG,val_arr,neu,blue,0,1,62,65,58
12535,CG,exp,neg,red,0,1,58,65,58
12535,CG,val_arr,neu,red,1,1,58,60,61
12535,CG,val_arr,neu,blue,0,1,58,60,39
12535,CG,val_arr,neu,blue,0,1,58,43,43
12535,CG,val_arr,neg,red,0,1,58,0,50
12535,CG,exp,neu,blue,0,1,62,0,50
12535,CG,val_arr,neg,red,0,1,62,34,58
12535,CG,val_arr,neu,red,1,1,62,50,50
12535,CG,exp,neg,red,0,1,61,50,50
12535,CG,val_arr,neg,red,0,1,61,27,63
12535,CG,val_arr,neu,red,1,1,61,81,12
12535,CG,exp,neu,blue,0,1,65,81,12
12535,CG,val_arr,neg,red,0,1,65,20,64
12535,CG,exp,neg,red,0,1,65,20,64
12535,CG,exp,neu,blue,0,1,66,20,64
12535,CG,exp,neu,blue,0,1,63,20,64
12535,CG,exp,neu,blue,0,1,58,20,64
12535,CG,val_arr,neu,red,1,1,58,50,40
12535,CG,val_arr,neg,red,0,1,58,0,57
12535,CG,val_arr,neg,red,0,1,58,21,50
12535,CG,exp,neg,red,0,1,60,21,50
12535,CG,exp,neu,blue,0,1,61,21,50
12535,CG,exp,neg,red,0,1,63,21,50
12535,CG,exp,neu,blue,0,1,59,21,50
12535,CG,val_arr,neg,red,0,1,59,21,50
12535,CG,exp,neu,blue,0,1,54,21,50
12535,CG,val_arr,neu,blue,0,1,54,63,36
12535,CG,exp,neu,red,1,1,71,63,36
12535,CG,exp,neu,blue,0,1,60,63,36
12535,CG,val_arr,neg,red,0,1,60,16,50
12535,CG,exp,neg,red,0,1,68,16,50
12535,CG,exp,neg,red,0,1,70,16,50
12535,CG,exp,neu,red,1,1,78,16,50
12535,CG,exp,neg,blue,1,1,58,16,50
12535,CG,exp,neg,red,0,1,67,16,50
12535,CG,exp,neg,red,0,1,75,16,50
12535,CG,exp,neu,blue,0,1,61,16,50
12535,CG,exp,neu,blue,0,1,59,16,50
12535,CG,exp,neu,red,1,1,81,16,50
12535,CG,val_arr,neu,blue,0,1,81,50,50
12535,CG,val_arr,neg,blue,1,1,81,0,60
12535,CG,val_arr,neu,red,1,1,81,54,52
12535,CG,val_arr,neg,red,0,1,81,8,61
12534,CG,exp,neu,blue,0,1,50,95,86
12534,CG,exp,neu,blue,0,1,89,95,86
12534,CG,exp,neu,blue,0,1,38,95,86
12534,CG,val_arr,neg,red,0,1,38,0,50
12534,CG,val_arr,neu,blue,0,1,38,80,29
12534,CG,val_arr,neu,red,1,1,38,50,50
12534,CG,exp,neg,red,0,1,92,50,50
12534,CG,exp,neu,blue,0,1,87,50,50
12534,CG,exp,neu,blue,0,1,34,50,50
12534,CG,exp,neu,red,1,1,94,50,50
12534,CG,exp,neg,red,0,1,91,50,50
12534,CG,exp,neu,blue,0,1,27,50,50
12534,CG,val_arr,neu,blue,0,1,27,68,50
12534,CG,exp,neg,red,0,1,89,68,50
12534,CG,exp,neu,blue,0,1,11,68,50
12534,CG,val_arr,neg,red,0,1,11,4,50
12534,CG,exp,neg,blue,1,1,8,4,50
12534,CG,val_arr,neg,red,0,1,8,12,5
12534,CG,exp,neg,blue,1,1,90,12,5
12534,CG,val_arr,neg,blue,1,1,90,0,50
12534,CG,val_arr,neg,red,0,1,90,0,50
12534,CG,val_arr,neg,blue,1,1,90,0,7
12534,CG,val_arr,neu,blue,0,1,90,96,89
12534,CG,val_arr,neg,red,0,1,90,4,4
12534,CG,exp,neg,red,0,1,99,4,4
12534,CG,val_arr,neu,red,1,1,99,93,83
12534,CG,val_arr,neg,red,0,1,99,0,50
12534,CG,exp,neg,red,0,1,99,0,50
12534,CG,val_arr,neg,red,0,1,99,0,50
12534,CG,exp,neg,red,0,1,94,0,50
12534,CG,val_arr,neg,red,0,1,94,1,1
12534,CG,exp,neg,red,0,1,50,1,1
12534,CG,val_arr,neu,blue,0,1,50,98,50
12534,CG,exp,neg,blue,1,1,93,98,50
12534,CG,exp,neg,red,0,1,93,98,50
12534,CG,exp,neg,red,0,1,50,98,50
12534,CG,val_arr,neu,blue,0,1,50,93,50
12534,CG,val_arr,neg,blue,1,1,50,50,50
12534,CG,exp,neu,red,1,1,77,50,50
12534,CG,val_arr,neg,red,0,1,77,75,50
12534,CG,exp,neu,blue,0,1,50,75,50
12534,CG,exp,neu,red,1,1,50,75,50
12534,CG,exp,neg,red,0,1,50,75,50
12534,CG,val_arr,neg,blue,1,1,50,0,14
12534,CG,val_arr,neu,blue,0,1,50,93,50
12534,CG,val_arr,neu,blue,0,1,50,50,50
12534,CG,val_arr,neu,blue,0,1,50,50,50
12534,CG,val_arr,neg,red,0,1,50,0,7
12534,CG,val_arr,neu,red,1,1,50,100,50
12534,CG,exp,neu,blue,0,1,22,100,50
12534,CG,val_arr,neu,blue,0,1,22,50,50
12534,CG,exp,neu,red,1,1,50,50,50
12534,CG,exp,neu,blue,0,1,50,50,50
12534,CG,exp,neg,red,0,1,67,50,50
12534,CG,val_arr,neu,red,1,1,67,89,50
12534,CG,val_arr,neu,blue,0,1,67,95,95
12534,CG,val_arr,neg,red,0,1,67,0,50
12534,CG,exp,neg,red,0,1,100,0,50
12534,CG,exp,neu,blue,0,1,33,0,50
12534,CG,exp,neu,blue,0,1,24,0,50
12534,CG,exp,neg,red,0,1,99,0,50
12534,CG,exp,neu,blue,0,1,6,0,50
12534,CG,val_arr,neg,red,0,1,6,4,5
12534,CG,exp,neu,red,1,1,88,4,5
12534,CG,val_arr,neg,red,0,1,88,0,2
12534,CG,val_arr,neu,blue,0,1,88,77,50
12534,CG,exp,neu,blue,0,1,50,77,50
