workerId,prolific_id,group,cond,valence,exprating,valrating,arrating,block,trial_order,trial_cond,s1_color,Cong,IUS_tot,IUS_prospective,IUS_inhibitory,age,sex
14560,60eee976c85c395201e05d6c,CG,exp,neu,31,0,79,2,79,40,blue,0,42,25,17,23,Female
14560,60eee976c85c395201e05d6c,CG,val_arr,neg,31,20,65,2,80,40,blue,1,42,25,17,23,Female
14557,60f14f266cba78a393c2ae36,CG,exp,neg,40,75,35,1,1,1,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,46,75,35,1,2,2,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,37,75,35,1,3,3,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,37,40,62,1,4,1,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,37,84,24,1,5,2,red,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,37,0,86,1,6,3,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,75,0,86,1,7,4,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,75,40,60,1,8,4,red,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,75,50,50,1,9,5,red,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,30,50,50,1,10,5,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,30,65,38,1,11,6,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,30,63,38,1,12,7,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,30,26,80,1,13,8,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,30,62,50,1,14,9,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,38,62,50,1,15,6,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,50,62,50,1,16,7,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,61,62,50,1,17,8,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,61,67,47,1,18,10,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,61,34,70,1,19,11,blue,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,66,34,70,1,20,9,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,65,34,70,1,21,10,blue,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,65,42,62,1,22,12,blue,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,42,42,62,1,23,11,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,62,42,62,1,24,12,red,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,62,42,62,1,25,13,blue,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,39,42,62,1,26,14,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,39,68,37,1,27,13,red,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,63,68,37,1,28,15,red,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,63,10,80,1,29,14,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,63,0,100,1,30,15,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,73,0,100,1,31,16,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,73,0,100,1,32,17,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,73,0,100,1,33,16,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,67,0,100,1,34,18,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neu,67,50,50,1,35,17,red,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,67,25,78,1,36,18,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,73,25,78,1,37,19,blue,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,63,25,78,1,38,20,blue,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,64,25,78,1,39,21,red,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,64,32,69,1,40,19,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,64,32,69,2,41,22,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,71,32,69,2,42,23,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neu,73,32,69,2,43,24,blue,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,73,15,69,2,44,20,blue,1,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,exp,neg,64,15,69,2,45,25,red,0,38,23,15,25,Male
14557,60f14f266cba78a393c2ae36,CG,val_arr,neg,64,32,67,2,46,21,red,0,38,23,15,25,Male
