workerId,group,cond,valence,exprating,valrating,arrating,block,trial_order,trial_cond,s1_color,Cong,age,sex,ITI,ISI,response_time_ISI_EXP,response_time_SAM_valence,response_time_SAM_arousal,timing_S1,timing_S2
14873,CG,exp,neg,68,61,61,2,53,29,neg,0,20,Male,1024,1000,2612,3551,2190,250,1000
14873,CG,val_arr,neg,68,30,77,2,54,25,neg,0,20,Male,850,1000,2612,3283,3001,250,1000
14873,CG,val_arr,neg,68,31,72,2,55,26,neg,0,20,Male,1112,1000,2612,1970,2195,250,1000
14873,CG,exp,neg,72,31,72,2,56,30,neg,0,20,Male,923,1000,2222,1970,2195,250,1000
14873,CG,exp,neg,7,31,72,2,57,31,neu,1,20,Male,1159,1000,2760,1970,2195,250,1000
14873,CG,val_arr,neu,7,61,66,2,58,27,neu,0,20,Male,839,1000,2760,3305,2033,250,1000
14873,CG,val_arr,neg,7,25,80,2,59,28,neg,0,20,Male,873,1000,2760,3933,6024,250,1000
14873,CG,val_arr,neu,7,59,45,2,60,29,neu,0,20,Male,1045,1000,2760,2929,1483,250,1000
14873,CG,exp,neu,31,59,45,2,61,32,neu,0,20,Male,944,1000,5776,2929,1483,250,1000
14873,CG,val_arr,neu,31,75,81,2,62,30,neu,0,20,Male,943,1000,5776,7320,3330,250,1000
14873,CG,exp,neg,77,75,81,2,63,33,neg,0,20,Male,1154,1000,3691,7320,3330,250,1000
14873,CG,val_arr,neu,77,73,61,2,64,31,neg,1,20,Male,1021,1000,3691,57208,1997,250,1000
14873,CG,exp,neg,69,73,61,2,65,34,neg,0,20,Male,1161,1000,3059,57208,1997,250,1000
14873,CG,val_arr,neu,69,45,58,2,66,32,neu,0,20,Male,920,1000,3059,7871,21948,250,1000
14873,CG,exp,neu,40,45,58,2,67,35,neg,1,20,Male,1089,1000,24354,7871,21948,250,1000
14873,CG,exp,neg,28,45,58,2,68,36,neu,1,20,Male,1197,1000,2576,7871,21948,250,1000
14873,CG,val_arr,neg,28,32,77,2,69,33,neg,0,20,Male,1115,1000,2576,5830,1832,250,1000
14873,CG,val_arr,neu,28,68,42,2,70,34,neg,1,20,Male,903,1000,2576,7154,1124,250,1000
14873,CG,exp,neu,23,68,42,2,71,37,neu,0,20,Male,1107,1000,2262,7154,1124,250,1000
14873,CG,val_arr,neg,23,36,82,2,72,35,neg,0,20,Male,1183,1000,2262,4604,3492,250,1000
14873,CG,val_arr,neg,23,36,68,2,73,36,neg,0,20,Male,1147,1000,2262,2280,6807,250,1000
14873,CG,exp,neu,17,36,68,2,74,38,neu,0,20,Male,926,1000,1801,2280,6807,250,1000
14873,CG,val_arr,neg,17,34,74,2,75,37,neu,1,20,Male,968,1000,1801,2319,1588,250,1000
14873,CG,exp,neu,29,34,74,2,76,39,neu,0,20,Male,1163,1000,2356,2319,1588,250,1000
14873,CG,exp,neg,36,34,74,2,77,40,neu,1,20,Male,1134,1000,5119,2319,1588,250,1000
14873,CG,val_arr,neg,36,22,79,2,78,38,neg,0,20,Male,1153,1000,5119,3754,1329,250,1000
14873,CG,val_arr,neg,36,36,75,2,79,39,neu,1,20,Male,928,1000,5119,2514,2219,250,1000
14873,CG,val_arr,neg,36,33,67,2,80,40,neu,1,20,Male,998,1000,5119,1942,4072,250,1000
14869,CG,val_arr,neg,21,32,68,1,1,1,neg,0,21,Male,957,1000,NA,3436,2490,250,1000
14869,CG,exp,neg,13,32,68,1,2,1,neu,1,21,Male,1197,1000,2489,3436,2490,250,1000
14869,CG,exp,neg,63,32,68,1,3,2,neg,0,21,Male,1057,1000,4328,3436,2490,250,1000
14869,CG,exp,neu,41,32,68,1,4,3,neu,0,21,Male,926,1000,3824,3436,2490,250,1000
14869,CG,val_arr,neg,41,22,74,1,5,2,neu,1,21,Male,995,1000,3824,5727,1832,250,1000
14869,CG,exp,neu,50,22,74,1,6,4,neu,0,21,Male,868,1000,4232,5727,1832,250,1000
14869,CG,val_arr,neg,50,0,95,1,7,3,neg,0,21,Male,1173,1000,4232,7774,2749,250,1000
14869,CG,val_arr,neu,50,88,87,1,8,4,neu,0,21,Male,943,1000,4232,3139,1201,250,1000
14869,CG,val_arr,neu,50,63,45,1,9,5,neu,0,21,Male,844,1000,4232,5429,4167,250,1000
14869,CG,exp,neu,63,63,45,1,10,5,neg,1,21,Male,1089,1000,3927,5429,4167,250,1000
14869,CG,val_arr,neg,63,30,69,1,11,6,neg,0,21,Male,873,1000,3927,3895,3576,250,1000
14869,CG,exp,neu,43,30,69,1,12,6,neu,0,21,Male,976,1000,2240,3895,3576,250,1000
14869,CG,val_arr,neu,43,69,41,1,13,7,neu,0,21,Male,1142,1000,2240,2213,3853,250,1000
14869,CG,exp,neu,40,69,41,1,14,7,neu,0,21,Male,945,1000,2287,2213,3853,250,1000
14869,CG,val_arr,neg,40,25,77,1,15,8,neu,1,21,Male,968,1000,2287,4027,3058,250,1000
14869,CG,val_arr,neu,40,50,42,1,16,9,neu,0,21,Male,920,1000,2287,3339,3040,250,1000
14869,CG,exp,neu,69,50,42,1,17,8,neg,1,21,Male,965,1000,2828,3339,3040,250,1000
14869,CG,val_arr,neu,69,55,76,1,18,10,neu,0,21,Male,991,1000,2828,2452,1214,250,1000
14869,CG,val_arr,neg,69,20,17,1,19,11,neg,0,21,Male,1183,1000,2828,2578,2336,250,1000
14869,CG,exp,neg,65,20,17,1,20,9,neg,0,21,Male,855,1000,2638,2578,2336,250,1000
14869,CG,exp,neu,70,20,17,1,21,10,neg,1,21,Male,1119,1000,4032,2578,2336,250,1000
14869,CG,val_arr,neu,70,56,5,1,22,12,neu,0,21,Male,1056,1000,4032,4407,1700,250,1000
14869,CG,val_arr,neu,70,44,56,1,23,13,neu,0,21,Male,996,1000,4032,3239,3532,250,1000
14869,CG,val_arr,neu,70,54,83,1,24,14,neu,0,21,Male,844,1000,4032,3757,1900,250,1000
14869,CG,val_arr,neg,70,5,47,1,25,15,neg,0,21,Male,1133,1000,4032,2609,2633,250,1000
14869,CG,exp,neu,40,5,47,1,26,11,neu,0,21,Male,1174,1000,2964,2609,2633,250,1000
14869,CG,val_arr,neg,40,0,80,1,27,16,neg,0,21,Male,1009,1000,2964,3041,2779,250,1000
14869,CG,val_arr,neg,40,46,61,1,28,17,neu,1,21,Male,928,1000,2964,1540,1597,250,1000
14869,CG,exp,neg,68,46,61,1,29,12,neg,0,21,Male,929,1000,3979,1540,1597,250,1000
14869,CG,val_arr,neg,68,32,50,1,30,18,neg,0,21,Male,1147,1000,3979,2801,2085,250,1000
14869,CG,exp,neg,46,32,50,1,31,13,neg,0,21,Male,883,1000,3494,2801,2085,250,1000
14869,CG,val_arr,neu,46,52,44,1,32,19,neg,1,21,Male,1185,1000,3494,2530,2151,250,1000
14869,CG,val_arr,neu,46,52,41,1,33,20,neg,1,21,Male,1105,1000,3494,3491,1866,250,1000
14869,CG,val_arr,neg,46,18,28,1,34,21,neg,0,21,Male,1153,1000,3494,4331,2720,250,1000
14869,CG,val_arr,neu,46,50,23,1,35,22,neu,0,21,Male,817,1000,3494,1609,1466,250,1000
14869,CG,val_arr,neg,46,29,63,1,36,23,neu,1,21,Male,834,1000,3494,2894,877,250,1000
14869,CG,exp,neg,69,29,63,1,37,14,neg,0,21,Male,1055,1000,2501,2894,877,250,1000
14869,CG,val_arr,neg,69,23,59,1,38,24,neg,0,21,Male,1112,1000,2501,3217,2474,250,1000
14869,CG,val_arr,neu,69,56,69,1,39,25,neu,0,21,Male,844,1000,2501,2490,1235,250,1000
14869,CG,val_arr,neg,69,29,23,1,40,26,neg,0,21,Male,850,1000,2501,4897,2319,250,1000
14869,CG,exp,neu,33,29,23,2,41,15,neu,0,21,Male,1050,1000,3137,4897,2319,250,1000
14869,CG,exp,neu,28,29,23,2,42,16,neu,0,21,Male,898,1000,2191,4897,2319,250,1000
14869,CG,val_arr,neu,28,60,77,2,43,27,neu,0,21,Male,821,1000,2191,3944,856,250,1000
14869,CG,exp,neu,31,60,77,2,44,17,neu,0,21,Male,851,1000,1766,3944,856,250,1000
14869,CG,val_arr,neg,31,21,57,2,45,28,neg,0,21,Male,850,1000,1766,1786,1628,250,1000
14869,CG,exp,neg,74,21,57,2,46,18,neg,0,21,Male,1073,1000,1754,1786,1628,250,1000
14869,CG,exp,neg,76,21,57,2,47,19,neg,0,21,Male,969,1000,4710,1786,1628,250,1000
14869,CG,exp,neg,28,21,57,2,48,20,neu,1,21,Male,1134,1000,7171,1786,1628,250,1000
14869,CG,exp,neu,26,21,57,2,49,21,neu,0,21,Male,973,1000,3132,1786,1628,250,1000
14869,CG,exp,neu,25,21,57,2,50,22,neu,0,21,Male,944,1000,2711,1786,1628,250,1000
14869,CG,exp,neg,13,21,57,2,51,23,neu,1,21,Male,1159,1000,1986,1786,1628,250,1000
14869,CG,val_arr,neg,13,36,50,2,52,29,neg,0,21,Male,1115,1000,1986,3252,1876,250,1000
14869,CG,exp,neg,79,36,50,2,53,24,neg,0,21,Male,819,1000,1640,3252,1876,250,1000
14869,CG,exp,neg,27,36,50,2,54,25,neu,1,21,Male,929,1000,2956,3252,1876,250,1000
14869,CG,val_arr,neu,27,50,29,2,55,30,neu,0,21,Male,989,1000,2956,1628,1902,250,1000
14869,CG,exp,neu,85,50,29,2,56,26,neg,1,21,Male,1146,1000,2489,1628,1902,250,1000
14869,CG,val_arr,neg,85,12,71,2,57,31,neg,0,21,Male,959,1000,2489,2099,1841,250,1000
14869,CG,exp,neg,84,12,71,2,58,27,neg,0,21,Male,1197,1000,1540,2099,1841,250,1000
14869,CG,exp,neg,74,12,71,2,59,28,neg,0,21,Male,1115,1000,1922,2099,1841,250,1000
14869,CG,exp,neu,32,12,71,2,60,29,neu,0,21,Male,961,1000,1837,2099,1841,250,1000
14869,CG,exp,neg,79,12,71,2,61,30,neg,0,21,Male,1024,1000,1638,2099,1841,250,1000
14869,CG,val_arr,neg,79,50,50,2,62,32,neg,0,21,Male,918,1000,1638,586,1512,250,1000
14869,CG,exp,neg,74,50,50,2,63,31,neg,0,21,Male,914,1000,2394,586,1512,250,1000
14869,CG,val_arr,neu,74,50,40,2,64,33,neg,1,21,Male,1036,1000,2394,525,802,250,1000
14869,CG,exp,neu,68,50,40,2,65,32,neg,1,21,Male,1105,1000,1800,525,802,250,1000
14869,CG,val_arr,neu,68,50,11,2,66,34,neu,0,21,Male,1045,1000,1800,711,794,250,1000
14869,CG,exp,neu,23,50,11,2,67,33,neu,0,21,Male,1163,1000,1441,711,794,250,1000
14869,CG,exp,neg,73,50,11,2,68,34,neg,0,21,Male,1161,1000,1646,711,794,250,1000
14869,CG,val_arr,neu,73,56,19,2,69,35,neg,1,21,Male,1021,1000,1646,2360,1358,250,1000
14869,CG,exp,neg,67,56,19,2,70,35,neg,0,21,Male,1154,1000,1292,2360,1358,250,1000
14869,CG,exp,neu,30,56,19,2,71,36,neu,0,21,Male,1197,1000,1976,2360,1358,250,1000
14869,CG,exp,neu,29,56,19,2,72,37,neu,0,21,Male,1107,1000,2138,2360,1358,250,1000
14869,CG,val_arr,neg,29,18,65,2,73,36,neg,0,21,Male,988,1000,2138,2562,1358,250,1000
14869,CG,exp,neu,50,18,65,2,74,38,neu,0,21,Male,850,1000,1475,2562,1358,250,1000
14869,CG,exp,neg,72,18,65,2,75,39,neg,0,21,Male,923,1000,1181,2562,1358,250,1000
14869,CG,val_arr,neu,72,50,35,2,76,37,neg,1,21,Male,903,1000,1181,1733,1853,250,1000
14869,CG,exp,neg,38,50,35,2,77,40,neu,1,21,Male,913,1000,2039,1733,1853,250,1000
14869,CG,val_arr,neg,38,50,56,2,78,38,neu,1,21,Male,998,1000,2039,784,986,250,1000
14869,CG,val_arr,neu,38,50,60,2,79,39,neu,0,21,Male,839,1000,2039,747,1069,250,1000
14869,CG,val_arr,neu,38,62,25,2,80,40,neu,0,21,Male,1005,1000,2039,1847,2121,250,1000
14866,CG,exp,neu,30,80,23,1,1,1,neu,0,22,Male,987,1000,10013,NA,NA,250,1000
14866,CG,val_arr,neg,30,61,25,1,2,1,neu,1,22,Male,839,1000,10013,6814,22206,250,1000
14866,CG,val_arr,neu,30,70,40,1,3,2,neg,1,22,Male,1194,1000,10013,7937,4837,250,1000
14866,CG,val_arr,neg,30,25,80,1,4,3,neg,0,22,Male,1088,1000,10013,5608,5063,250,1000
14866,CG,val_arr,neu,30,45,65,1,5,4,neu,0,22,Male,1194,1000,10013,7482,6245,250,1000
14866,CG,val_arr,neu,30,75,8,1,6,5,neg,1,22,Male,817,1000,10013,5262,3206,250,1000
14866,CG,val_arr,neg,30,74,2,1,7,6,neg,0,22,Male,907,1000,10013,2770,2785,250,1000
14866,CG,exp,neu,86,74,2,1,8,2,neg,1,22,Male,1077,1000,6232,2770,2785,250,1000
14866,CG,val_arr,neg,86,79,10,1,9,7,neu,1,22,Male,829,1000,6232,5327,3016,250,1000
14866,CG,val_arr,neg,86,0,100,1,10,8,neg,0,22,Male,1159,1000,6232,5421,4796,250,1000
14866,CG,val_arr,neu,86,97,4,1,11,9,neu,0,22,Male,848,1000,6232,3331,3233,250,1000
14866,CG,val_arr,neg,86,22,70,1,12,10,neu,1,22,Male,1011,1000,6232,3104,1961,250,1000
14866,CG,exp,neu,25,22,70,1,13,3,neu,0,22,Male,995,1000,3171,3104,1961,250,1000
14866,CG,exp,neu,72,22,70,1,14,4,neu,0,22,Male,994,1000,5205,3104,1961,250,1000
14866,CG,val_arr,neg,72,50,56,1,15,11,neg,0,22,Male,1101,1000,5205,4980,3304,250,1000
14866,CG,exp,neg,21,50,56,1,16,5,neg,0,22,Male,907,1000,3355,4980,3304,250,1000
14866,CG,val_arr,neu,21,0,100,1,17,12,neu,0,22,Male,1152,1000,3355,4772,2831,250,1000
14866,CG,exp,neu,20,0,100,1,18,6,neu,0,22,Male,849,1000,4023,4772,2831,250,1000
14866,CG,val_arr,neu,20,74,18,1,19,13,neu,0,22,Male,1125,1000,4023,3629,1896,250,1000
14866,CG,exp,neg,74,74,18,1,20,7,neu,1,22,Male,1142,1000,2838,3629,1896,250,1000
14866,CG,exp,neu,19,74,18,1,21,8,neu,0,22,Male,863,1000,4666,3629,1896,250,1000
14866,CG,val_arr,neg,19,13,67,1,22,14,neu,1,22,Male,1159,1000,4666,3076,2021,250,1000
14866,CG,val_arr,neg,19,0,100,1,23,15,neg,0,22,Male,847,1000,4666,3422,3945,250,1000
14866,CG,val_arr,neu,19,88,7,1,24,16,neu,0,22,Male,978,1000,4666,3803,1918,250,1000
14866,CG,exp,neg,17,88,7,1,25,9,neg,0,22,Male,1084,1000,2394,3803,1918,250,1000
14866,CG,exp,neg,81,88,7,1,26,10,neu,1,22,Male,1137,1000,2751,3803,1918,250,1000
14866,CG,val_arr,neu,81,18,73,1,27,17,neg,1,22,Male,821,1000,2751,2259,1895,250,1000
14866,CG,exp,neu,22,18,73,1,28,11,neg,1,22,Male,847,1000,3441,2259,1895,250,1000
14866,CG,exp,neu,23,18,73,1,29,12,neg,1,22,Male,905,1000,18256,2259,1895,250,1000
14866,CG,exp,neu,77,18,73,1,30,13,neu,0,22,Male,880,1000,1320,2259,1895,250,1000
14866,CG,val_arr,neu,77,79,18,1,31,18,neu,0,22,Male,1026,1000,1320,2331,2072,250,1000
14866,CG,exp,neu,77,79,18,1,32,14,neu,0,22,Male,1028,1000,2438,2331,2072,250,1000
14866,CG,exp,neu,17,79,18,1,33,15,neu,0,22,Male,880,1000,1530,2331,2072,250,1000
14866,CG,val_arr,neu,17,79,16,1,34,19,neu,0,22,Male,1053,1000,1530,2494,2149,250,1000
14866,CG,exp,neu,15,79,16,1,35,16,neg,1,22,Male,858,1000,2051,2494,2149,250,1000
14866,CG,exp,neu,21,79,16,1,36,17,neu,0,22,Male,982,1000,2012,2494,2149,250,1000
14866,CG,val_arr,neu,21,64,22,1,37,20,neu,0,22,Male,1155,1000,2012,2976,2289,250,1000
14866,CG,val_arr,neg,21,0,100,1,38,21,neg,0,22,Male,1056,1000,2012,2624,3326,250,1000
14866,CG,val_arr,neg,21,29,70,1,39,22,neg,0,22,Male,946,1000,2012,3481,2910,250,1000
14866,CG,exp,neg,66,29,70,1,40,18,neg,0,22,Male,963,1000,2227,3481,2910,250,1000
14866,CG,exp,neg,25,29,70,2,41,19,neu,1,22,Male,1182,1000,2435,3481,2910,250,1000
14866,CG,val_arr,neg,25,13,83,2,42,23,neg,0,22,Male,868,1000,2435,2733,3443,250,1000
14866,CG,exp,neg,18,13,83,2,43,20,neg,0,22,Male,1074,1000,2986,2733,3443,250,1000
14866,CG,val_arr,neg,18,6,91,2,44,24,neg,0,22,Male,1094,1000,2986,2870,2185,250,1000
14866,CG,val_arr,neu,18,23,66,2,45,25,neu,0,22,Male,1021,1000,2986,5160,1516,250,1000
14866,CG,val_arr,neg,18,25,63,2,46,26,neg,0,22,Male,860,1000,2986,2521,2675,250,1000
14866,CG,val_arr,neg,18,5,90,2,47,27,neg,0,22,Male,908,1000,2986,2137,1431,250,1000
14866,CG,val_arr,neg,18,74,25,2,48,28,neg,0,22,Male,1180,1000,2986,2007,1888,250,1000
14866,CG,val_arr,neg,18,6,89,2,49,29,neu,1,22,Male,1011,1000,2986,1904,1654,250,1000
14866,CG,exp,neu,83,6,89,2,50,21,neu,0,22,Male,932,1000,4034,1904,1654,250,1000
14866,CG,exp,neg,16,6,89,2,51,22,neg,0,22,Male,963,1000,2268,1904,1654,250,1000
14866,CG,val_arr,neg,16,14,88,2,52,30,neg,0,22,Male,839,1000,2268,4187,1822,250,1000
14866,CG,exp,neg,30,14,88,2,53,23,neg,0,22,Male,891,1000,3326,4187,1822,250,1000
14866,CG,val_arr,neu,30,0,100,2,54,31,neu,0,22,Male,1175,1000,3326,2578,2501,250,1000
14866,CG,val_arr,neu,30,70,50,2,55,32,neu,0,22,Male,868,1000,3326,3523,25,250,1000
14866,CG,exp,neg,70,70,50,2,56,24,neu,1,22,Male,1194,1000,2195,3523,25,250,1000
14866,CG,exp,neg,28,70,50,2,57,25,neg,0,22,Male,1054,1000,3321,3523,25,250,1000
14866,CG,exp,neu,81,70,50,2,58,26,neu,0,22,Male,1009,1000,4184,3523,25,250,1000
14866,CG,val_arr,neg,81,0,100,2,59,33,neg,0,22,Male,1074,1000,4184,2692,4737,250,1000
14866,CG,val_arr,neu,81,50,49,2,60,34,neu,0,22,Male,1102,1000,4184,5006,3474,250,1000
14866,CG,exp,neu,83,50,49,2,61,27,neu,0,22,Male,942,1000,2954,5006,3474,250,1000
14866,CG,exp,neg,17,50,49,2,62,28,neg,0,22,Male,1143,1000,2659,5006,3474,250,1000
14866,CG,val_arr,neu,17,94,5,2,63,35,neu,0,22,Male,1183,1000,2659,2367,2227,250,1000
14866,CG,exp,neg,18,94,5,2,64,29,neg,0,22,Male,995,1000,2146,2367,2227,250,1000
14866,CG,val_arr,neg,18,3,97,2,65,36,neg,0,22,Male,1074,1000,2146,2448,2811,250,1000
14866,CG,exp,neg,70,3,97,2,66,30,neu,1,22,Male,1051,1000,2115,2448,2811,250,1000
14866,CG,val_arr,neu,70,72,36,2,67,37,neg,1,22,Male,851,1000,2115,3722,1871,250,1000
14866,CG,val_arr,neu,70,68,26,2,68,38,neg,1,22,Male,946,1000,2115,2515,2813,250,1000
14866,CG,exp,neg,25,68,26,2,69,31,neg,0,22,Male,980,1000,2044,2515,2813,250,1000
14866,CG,exp,neu,27,68,26,2,70,32,neg,1,22,Male,1124,1000,2096,2515,2813,250,1000
14866,CG,exp,neg,65,68,26,2,71,33,neg,0,22,Male,1012,1000,3860,2515,2813,250,1000
14866,CG,val_arr,neu,65,72,20,2,72,39,neu,0,22,Male,1131,1000,3860,2431,1451,250,1000
14866,CG,exp,neg,79,72,20,2,73,34,neg,0,22,Male,1149,1000,2481,2431,1451,250,1000
14866,CG,exp,neu,71,72,20,2,74,35,neu,0,22,Male,891,1000,2051,2431,1451,250,1000
14866,CG,exp,neu,75,72,20,2,75,36,neu,0,22,Male,800,1000,2161,2431,1451,250,1000
14866,CG,val_arr,neu,75,35,52,2,76,40,neu,0,22,Male,1007,1000,2161,2455,4882,250,1000
14866,CG,exp,neg,65,35,52,2,77,37,neg,0,22,Male,898,1000,1643,2455,4882,250,1000
14866,CG,exp,neu,65,35,52,2,78,38,neu,0,22,Male,1096,1000,2202,2455,4882,250,1000
14866,CG,exp,neg,71,35,52,2,79,39,neg,0,22,Male,1191,1000,3079,2455,4882,250,1000
14866,CG,exp,neg,78,35,52,2,80,40,neg,0,22,Male,1100,1000,5363,2455,4882,250,1000
14865,CG,val_arr,neg,27,12,89,1,1,1,neg,0,21,Male,1147,1000,NA,5819,6417,250,1000
14865,CG,val_arr,neu,27,67,43,1,2,2,neg,1,21,Male,1105,1000,NA,4204,4654,250,1000
14865,CG,val_arr,neg,27,10,91,1,3,3,neg,0,21,Male,918,1000,NA,5195,3541,250,1000
14865,CG,val_arr,neg,27,0,100,1,4,4,neg,0,21,Male,1173,1000,NA,4092,3846,250,1000
14865,CG,val_arr,neu,27,66,35,1,5,5,neg,1,21,Male,1021,1000,NA,4571,3221,250,1000
14865,CG,val_arr,neu,27,80,22,1,6,6,neu,0,21,Male,821,1000,NA,6385,5464,250,1000
14865,CG,exp,neu,2,80,22,1,7,1,neu,0,21,Male,961,1000,13186,6385,5464,250,1000
14865,CG,exp,neu,9,80,22,1,8,2,neu,0,21,Male,851,1000,7782,6385,5464,250,1000
14865,CG,val_arr,neg,9,58,42,1,9,7,neu,1,21,Male,928,1000,7782,4784,3202,250,1000
14865,CG,val_arr,neu,9,84,17,1,10,8,neg,1,21,Male,1036,1000,7782,4245,4061,250,1000
14865,CG,val_arr,neg,9,20,76,1,11,9,neu,1,21,Male,834,1000,7782,4511,3403,250,1000
14865,CG,val_arr,neu,9,65,50,1,12,10,neu,0,21,Male,839,1000,7782,3645,3510,250,1000
14865,CG,val_arr,neg,9,19,89,1,13,11,neg,0,21,Male,1115,1000,7782,2899,5105,250,1000
14865,CG,exp,neu,0,19,89,1,14,3,neu,0,21,Male,850,1000,8469,2899,5105,250,1000
14865,CG,val_arr,neg,0,38,54,1,15,12,neg,0,21,Male,1183,1000,8469,5976,5261,250,1000
14865,CG,val_arr,neg,0,17,81,1,16,13,neg,0,21,Male,873,1000,8469,3684,3960,250,1000
14865,CG,exp,neg,100,17,81,1,17,4,neg,0,21,Male,883,1000,4208,3684,3960,250,1000
14865,CG,exp,neu,96,17,81,1,18,5,neg,1,21,Male,965,1000,3844,3684,3960,250,1000
14865,CG,exp,neu,10,17,81,1,19,6,neu,0,21,Male,1174,1000,5890,3684,3960,250,1000
14865,CG,exp,neu,88,17,81,1,20,7,neg,1,21,Male,1105,1000,4819,3684,3960,250,1000
14865,CG,val_arr,neg,88,11,86,1,21,14,neu,1,21,Male,995,1000,4819,5419,2541,250,1000
14865,CG,val_arr,neu,88,50,55,1,22,15,neu,0,21,Male,996,1000,4819,4109,3861,250,1000
14865,CG,exp,neg,76,50,55,1,23,8,neg,0,21,Male,914,1000,4224,4109,3861,250,1000
14865,CG,val_arr,neu,76,70,29,1,24,16,neg,1,21,Male,1185,1000,4224,4045,2316,250,1000
14865,CG,val_arr,neg,76,20,70,1,25,17,neg,0,21,Male,1153,1000,4224,4401,4419,250,1000
14865,CG,val_arr,neu,76,77,20,1,26,18,neu,0,21,Male,1045,1000,4224,4493,3704,250,1000
14865,CG,val_arr,neu,76,6,91,1,27,19,neu,0,21,Male,844,1000,4224,4983,2813,250,1000
14865,CG,exp,neu,34,6,91,1,28,9,neu,0,21,Male,926,1000,4448,4983,2813,250,1000
14865,CG,exp,neu,22,6,91,1,29,10,neu,0,21,Male,973,1000,3669,4983,2813,250,1000
14865,CG,exp,neg,14,6,91,1,30,11,neu,1,21,Male,913,1000,4868,4983,2813,250,1000
14865,CG,exp,neg,85,6,91,1,31,12,neg,0,21,Male,923,1000,3777,4983,2813,250,1000
14865,CG,exp,neg,18,6,91,1,32,13,neu,1,21,Male,1159,1000,3350,4983,2813,250,1000
14865,CG,exp,neg,33,6,91,1,33,14,neu,1,21,Male,1197,1000,2920,4983,2813,250,1000
14865,CG,val_arr,neg,33,18,74,1,34,20,neg,0,21,Male,1133,1000,2920,3135,2806,250,1000
14865,CG,val_arr,neu,33,75,39,1,35,21,neu,0,21,Male,991,1000,2920,4790,4151,250,1000
14865,CG,exp,neu,37,75,39,1,36,15,neu,0,21,Male,868,1000,3795,4790,4151,250,1000
14865,CG,val_arr,neu,37,100,5,1,37,22,neu,0,21,Male,1142,1000,3795,4982,3105,250,1000
14865,CG,exp,neg,74,100,5,1,38,16,neg,0,21,Male,1024,1000,3416,4982,3105,250,1000
14865,CG,val_arr,neu,74,81,24,1,39,23,neu,0,21,Male,844,1000,3416,2812,2709,250,1000
14865,CG,exp,neu,14,81,24,1,40,17,neu,0,21,Male,976,1000,3672,2812,2709,250,1000
14865,CG,exp,neg,85,81,24,2,41,18,neg,0,21,Male,819,1000,2611,2812,2709,250,1000
14865,CG,exp,neg,9,81,24,2,42,19,neu,1,21,Male,929,1000,3043,2812,2709,250,1000
14865,CG,exp,neg,96,81,24,2,43,20,neg,0,21,Male,1073,1000,3392,2812,2709,250,1000
14865,CG,exp,neg,100,81,24,2,44,21,neg,0,21,Male,1057,1000,2439,2812,2709,250,1000
14865,CG,exp,neu,33,81,24,2,45,22,neu,0,21,Male,898,1000,3083,2812,2709,250,1000
14865,CG,exp,neg,96,81,24,2,46,23,neg,0,21,Male,1154,1000,5138,2812,2709,250,1000
14865,CG,val_arr,neg,96,7,94,2,47,24,neg,0,21,Male,988,1000,5138,3886,2647,250,1000
14865,CG,val_arr,neg,96,0,100,2,48,25,neg,0,21,Male,1009,1000,5138,3102,2957,250,1000
14865,CG,exp,neg,100,0,100,2,49,24,neg,0,21,Male,855,1000,3141,3102,2957,250,1000
14865,CG,exp,neg,100,0,100,2,50,25,neg,0,21,Male,1055,1000,3163,3102,2957,250,1000
14865,CG,exp,neu,12,0,100,2,51,26,neu,0,21,Male,1050,1000,4229,3102,2957,250,1000
14865,CG,val_arr,neg,12,36,73,2,52,26,neu,1,21,Male,998,1000,4229,4815,2737,250,1000
14865,CG,exp,neg,100,36,73,2,53,27,neg,0,21,Male,969,1000,2433,4815,2737,250,1000
14865,CG,val_arr,neg,100,8,89,2,54,27,neu,1,21,Male,968,1000,2433,4775,2357,250,1000
14865,CG,val_arr,neu,100,82,26,2,55,28,neg,1,21,Male,903,1000,2433,4839,5615,250,1000
14865,CG,exp,neg,100,82,26,2,56,28,neg,0,21,Male,1197,1000,2407,4839,5615,250,1000
14865,CG,exp,neg,97,82,26,2,57,29,neg,0,21,Male,929,1000,7006,4839,5615,250,1000
14865,CG,val_arr,neu,97,82,42,2,58,29,neu,0,21,Male,920,1000,7006,7007,3264,250,1000
14865,CG,val_arr,neg,97,6,86,2,59,30,neg,0,21,Male,850,1000,7006,3043,4164,250,1000
14865,CG,exp,neu,30,6,86,2,60,30,neu,0,21,Male,1107,1000,3089,3043,4164,250,1000
14865,CG,val_arr,neg,30,20,88,2,61,31,neg,0,21,Male,1112,1000,3089,3270,2165,250,1000
14865,CG,val_arr,neu,30,56,54,2,62,32,neu,0,21,Male,989,1000,3089,4168,2256,250,1000
14865,CG,exp,neu,34,56,54,2,63,31,neu,0,21,Male,1197,1000,4464,4168,2256,250,1000
14865,CG,exp,neu,100,56,54,2,64,32,neg,1,21,Male,1146,1000,2855,4168,2256,250,1000
14865,CG,exp,neu,19,56,54,2,65,33,neu,0,21,Male,945,1000,2607,4168,2256,250,1000
14865,CG,val_arr,neu,19,71,50,2,66,33,neu,0,21,Male,943,1000,2607,4843,2879,250,1000
14865,CG,val_arr,neu,19,72,37,2,67,34,neu,0,21,Male,844,1000,2607,3914,2625,250,1000
