workerId,group,cond,valence,exprating,valrating,arrating,block,trial_order,trial_cond,s1_color,Cong,age,sex,ITI,ISI,response_time_ISI_EXP,response_time_SAM_valence,response_time_SAM_arousal,timing_S1,timing_S2
12546,CG,val_arr,neu,50,57,50,2,41,23,neu,0,57,Female,1112,1000,2700,4262,773,250,1000
12546,CG,val_arr,neg,50,37,56,2,42,24,neg,0,57,Female,863,1000,2700,3291,4011,250,1000
12546,CG,val_arr,neg,50,18,56,2,43,25,neu,1,57,Female,1137,1000,2700,2764,2618,250,1000
12546,CG,exp,neu,50,18,56,2,44,19,neu,0,57,Female,808,1000,1859,2764,2618,250,1000
12546,CG,val_arr,neu,50,76,50,2,45,26,neg,1,57,Female,908,1000,1859,4283,1545,250,1000
12546,CG,exp,neu,50,76,50,2,46,20,neu,0,57,Female,1056,1000,1378,4283,1545,250,1000
12546,CG,val_arr,neu,50,58,50,2,47,27,neu,0,57,Female,1180,1000,1378,3529,904,250,1000
12546,CG,exp,neu,50,58,50,2,48,21,neg,1,57,Female,986,1000,1427,3529,904,250,1000
12546,CG,exp,neu,50,58,50,2,49,22,neu,0,57,Female,964,1000,2495,3529,904,250,1000
12546,CG,val_arr,neu,50,63,50,2,50,28,neu,0,57,Female,990,1000,2495,4585,1075,250,1000
12546,CG,val_arr,neu,50,50,50,2,51,29,neu,0,57,Female,1034,1000,2495,1685,1579,250,1000
12546,CG,exp,neg,50,50,50,2,52,23,neg,0,57,Female,1142,1000,1469,1685,1579,250,1000
12546,CG,val_arr,neg,50,3,59,2,53,30,neg,0,57,Female,1045,1000,1469,10170,8296,250,1000
12546,CG,val_arr,neu,50,69,50,2,54,31,neg,1,57,Female,1052,1000,1469,4772,2714,250,1000
12546,CG,exp,neg,50,69,50,2,55,24,neg,0,57,Female,988,1000,3705,4772,2714,250,1000
12546,CG,val_arr,neu,50,75,22,2,56,32,neg,1,57,Female,1076,1000,3705,5271,6120,250,1000
12546,CG,exp,neu,50,75,22,2,57,25,neu,0,57,Female,812,1000,1582,5271,6120,250,1000
12546,CG,val_arr,neg,50,25,56,2,58,33,neg,0,57,Female,1018,1000,1582,6444,4358,250,1000
12546,CG,exp,neu,50,25,56,2,59,26,neu,0,57,Female,938,1000,1181,6444,4358,250,1000
12546,CG,exp,neg,50,25,56,2,60,27,neu,1,57,Female,943,1000,1459,6444,4358,250,1000
12546,CG,val_arr,neu,50,32,50,2,61,34,neu,0,57,Female,1014,1000,1459,4816,2848,250,1000
12546,CG,val_arr,neu,50,58,43,2,62,35,neu,0,57,Female,975,1000,1459,3762,3084,250,1000
12546,CG,val_arr,neu,50,55,50,2,63,36,neu,0,57,Female,986,1000,1459,4432,1173,250,1000
12546,CG,val_arr,neu,50,55,50,2,64,37,neu,0,57,Female,1196,1000,1459,3049,901,250,1000
12546,CG,val_arr,neu,50,78,40,2,65,38,neu,0,57,Female,807,1000,1459,3718,2831,250,1000
12546,CG,val_arr,neg,50,26,55,2,66,39,neg,0,57,Female,958,1000,1459,2698,3020,250,1000
12546,CG,exp,neu,50,26,55,2,67,28,neu,0,57,Female,1123,1000,1670,2698,3020,250,1000
12546,CG,exp,neu,50,26,55,2,68,29,neu,0,57,Female,1045,1000,1327,2698,3020,250,1000
12546,CG,exp,neg,50,26,55,2,69,30,neu,1,57,Female,950,1000,3788,2698,3020,250,1000
12546,CG,exp,neg,50,26,55,2,70,31,neg,0,57,Female,837,1000,3576,2698,3020,250,1000
12546,CG,exp,neg,50,26,55,2,71,32,neg,0,57,Female,1075,1000,1128,2698,3020,250,1000
12546,CG,exp,neg,55,26,55,2,72,33,neg,0,57,Female,1146,1000,3475,2698,3020,250,1000
12546,CG,exp,neg,50,26,55,2,73,34,neg,0,57,Female,1080,1000,5357,2698,3020,250,1000
